ubicageo_f,inftrans_d,totalca1
20509,40,NA
20509,41,NA
20509,42,NA
20509,43,NA
20509,44,NA
20509,45,NA
20509,46,NA
20510,1,NA
20510,2,NA
20510,3,NA
20510,4,NA
20510,5,NA
20510,6,NA
20510,7,NA
20510,8,NA
20510,9,NA
20510,10,NA
20510,11,NA
20510,12,NA
20510,13,NA
20510,14,NA
20510,15,NA
20510,16,NA
20510,17,NA
20510,18,NA
20510,19,NA
20510,20,NA
20510,21,NA
20510,22,NA
20510,23,NA
20510,24,NA
20510,25,NA
20510,26,NA
20510,27,NA
20510,28,NA
20510,29,NA
20510,30,NA
20510,31,NA
20510,32,NA
20510,33,NA
20510,34,NA
20510,35,NA
20510,36,NA
20510,37,NA
20510,38,NA
20510,39,NA
20510,40,NA
20510,41,NA
20510,42,NA
20510,43,NA
20510,44,NA
20510,45,NA
20510,46,NA
20511,1,NA
20511,2,NA
20511,3,NA
20511,4,NA
20511,5,NA
20511,6,NA
20511,7,NA
20511,8,NA
20511,9,NA
20511,10,NA
20511,11,NA
20511,12,NA
20511,13,NA
20511,14,NA
20511,15,NA
20511,16,NA
20511,17,NA
20511,18,NA
20511,19,NA
20511,20,NA
20511,21,NA
20511,22,NA
20511,23,NA
20511,24,NA
20511,25,NA
20511,26,NA
20511,27,NA
20511,28,NA
20511,29,NA
20511,30,NA
20511,31,NA
20511,32,NA
20511,33,NA
20511,34,NA
20511,35,NA
20511,36,NA
20511,37,NA
20511,38,NA
20511,39,NA
20511,40,NA
20511,41,NA
20511,42,NA
20511,43,NA
20511,44,NA
20511,45,NA
20511,46,NA
20512,1,NA
20512,2,NA
20512,3,NA
20512,4,NA
20512,5,NA
20512,6,NA
20512,7,NA
20512,8,NA
20512,9,NA
20512,10,NA
20512,11,NA
20512,12,NA
20512,13,NA
20512,14,NA
20512,15,NA
20512,16,NA
20512,17,NA
20512,18,NA
20512,19,NA
20512,20,NA
20512,21,NA
20512,22,NA
20512,23,NA
20512,24,NA
20512,25,NA
20512,26,NA
20512,27,NA
20512,28,NA
20512,29,NA
20512,30,NA
20512,31,NA
20512,32,NA
20512,33,NA
20512,34,NA
20512,35,NA
20512,36,NA
20512,37,NA
20512,38,NA
20512,39,NA
20512,40,NA
20512,41,NA
20512,42,NA
20512,43,NA
20512,44,NA
20512,45,NA
20512,46,NA
20513,1,NA
20513,2,NA
20513,3,NA
20513,4,NA
20513,5,NA
20513,6,NA
20513,7,NA
20513,8,NA
20513,9,NA
20513,10,NA
20513,11,NA
20513,12,NA
20513,13,NA
20513,14,NA
20513,15,NA
20513,16,NA
20513,17,NA
20513,18,NA
20513,19,NA
20513,20,NA
20513,21,NA
20513,22,NA
20513,23,NA
20513,24,NA
20513,25,NA
20513,26,NA
20513,27,NA
20513,28,NA
20513,29,NA
20513,30,NA
20513,31,NA
20513,32,NA
20513,33,NA
20513,34,NA
20513,35,NA
20513,36,NA
20513,37,NA
20513,38,NA
20513,39,NA
20513,40,NA
20513,41,NA
20513,42,NA
20513,43,NA
20513,44,NA
20513,45,NA
20513,46,NA
20514,1,NA
20514,2,NA
20514,3,NA
20514,4,NA
20514,5,NA
20514,6,NA
20514,7,NA
20514,8,NA
20514,9,NA
20514,10,NA
20514,11,NA
20514,12,NA
20514,13,NA
20514,14,NA
20514,15,NA
20514,16,NA
20514,17,NA
20514,18,NA
20514,19,NA
20514,20,NA
20514,21,NA
20514,22,NA
20514,23,NA
20514,24,NA
20514,25,NA
20514,26,NA
20514,27,NA
20514,28,NA
20514,29,NA
20514,30,NA
20514,31,NA
20514,32,NA
20514,33,NA
20514,34,NA
20514,35,NA
20514,36,NA
20514,37,NA
20514,38,NA
20514,39,NA
20514,40,NA
20514,41,NA
20514,42,NA
20514,43,NA
20514,44,NA
20514,45,NA
20514,46,NA
20515,1,NA
20515,2,NA
20515,3,NA
20515,4,NA
20515,5,NA
20515,6,NA
20515,7,NA
20515,8,NA
20515,9,NA
20515,10,NA
20515,11,NA
20515,12,NA
20515,13,NA
20515,14,NA
20515,15,NA
20515,16,NA
20515,17,NA
20515,18,NA
20515,19,NA
20515,20,NA
20515,21,NA
20515,22,NA
20515,23,NA
20515,24,NA
20515,25,NA
20515,26,NA
20515,27,NA
20515,28,NA
20515,29,NA
20515,30,NA
20515,31,NA
20515,32,NA
20515,33,NA
20515,34,NA
20515,35,NA
20515,36,NA
20515,37,NA
20515,38,NA
20515,39,NA
20515,40,NA
20515,41,NA
20515,42,NA
20515,43,NA
20515,44,NA
20515,45,NA
20515,46,NA
20516,1,NA
20516,2,NA
20516,3,NA
20516,4,NA
20516,5,NA
20516,6,NA
20516,7,NA
20516,8,NA
20516,9,NA
20516,10,NA
20516,11,NA
20516,12,NA
20516,13,NA
20516,14,NA
20516,15,NA
20516,16,NA
20516,17,NA
20516,18,NA
20516,19,NA
20516,20,NA
20516,21,NA
20516,22,NA
20516,23,NA
20516,24,NA
20516,25,NA
20516,26,NA
20516,27,NA
20516,28,NA
20516,29,NA
20516,30,NA
20516,31,NA
20516,32,NA
20516,33,NA
20516,34,NA
20516,35,NA
20516,36,NA
20516,37,NA
20516,38,NA
20516,39,NA
20516,40,NA
20516,41,NA
20516,42,NA
20516,43,NA
20516,44,NA
20516,45,NA
20516,46,NA
20517,1,NA
20517,2,NA
20517,3,NA
20517,4,NA
20517,5,NA
20517,6,NA
20517,7,NA
20517,8,NA
20517,9,NA
20517,10,NA
20517,11,NA
20517,12,NA
20517,13,NA
20517,14,NA
20517,15,NA
20517,16,NA
20517,17,NA
20517,18,NA
20517,19,NA
20517,20,NA
20517,21,NA
20517,22,NA
20517,23,NA
20517,24,NA
20517,25,NA
20517,26,NA
20517,27,NA
20517,28,NA
20517,29,NA
20517,30,NA
20517,31,NA
20517,32,NA
20517,33,NA
20517,34,NA
20517,35,NA
20517,36,NA
20517,37,NA
20517,38,NA
20517,39,NA
20517,40,NA
20517,41,NA
20517,42,NA
20517,43,NA
20517,44,NA
20517,45,NA
20517,46,NA
20518,1,NA
20518,2,NA
20518,3,NA
20518,4,NA
20518,5,NA
20518,6,NA
20518,7,NA
20518,8,NA
20518,9,NA
20518,10,NA
20518,11,NA
20518,12,NA
20518,13,NA
20518,14,NA
20518,15,NA
20518,16,NA
20518,17,NA
20518,18,NA
20518,19,NA
20518,20,NA
20518,21,NA
20518,22,NA
20518,23,NA
20518,24,NA
20518,25,NA
20518,26,NA
20518,27,NA
20518,28,NA
20518,29,NA
20518,30,NA
20518,31,NA
20518,32,NA
20518,33,NA
20518,34,NA
20518,35,NA
20518,36,NA
20518,37,NA
20518,38,NA
20518,39,NA
20518,40,NA
20518,41,NA
20518,42,NA
20518,43,NA
20518,44,NA
20518,45,NA
20518,46,NA
20519,1,NA
20519,2,NA
20519,3,NA
20519,4,NA
20519,5,NA
20519,6,NA
20519,7,NA
20519,8,NA
20519,9,NA
20519,10,NA
20519,11,NA
20519,12,NA
20519,13,NA
20519,14,NA
20519,15,NA
20519,16,NA
20519,17,NA
20519,18,NA
20519,19,NA
20519,20,NA
20519,21,NA
20519,22,NA
20519,23,NA
20519,24,NA
20519,25,NA
20519,26,NA
20519,27,NA
20519,28,NA
20519,29,NA
20519,30,NA
20519,31,NA
20519,32,NA
20519,33,NA
20519,34,NA
20519,35,NA
20519,36,NA
20519,37,NA
20519,38,NA
20519,39,NA
20519,40,NA
20519,41,NA
20519,42,NA
20519,43,NA
20519,44,NA
20519,45,NA
20519,46,NA
20520,1,NA
20520,2,NA
20520,3,NA
20520,4,NA
20520,5,NA
20520,6,NA
20520,7,NA
20520,8,NA
20520,9,NA
20520,10,NA
20520,11,NA
20520,12,NA
20520,13,NA
20520,14,NA
20520,15,NA
20520,16,NA
20520,17,NA
20520,18,NA
20520,19,NA
20520,20,NA
20520,21,NA
20520,22,NA
20520,23,NA
20520,24,NA
20520,25,NA
20520,26,NA
20520,27,NA
20520,28,NA
20520,29,NA
20520,30,NA
20520,31,NA
20520,32,NA
20520,33,NA
20520,34,NA
20520,35,NA
20520,36,NA
20520,37,NA
20520,38,NA
20520,39,NA
20520,40,NA
20520,41,NA
20520,42,NA
20520,43,NA
20520,44,NA
20520,45,NA
20520,46,NA
20521,1,NA
20521,2,NA
20521,3,NA
20521,4,NA
20521,5,NA
20521,6,NA
20521,7,NA
20521,8,NA
20521,9,NA
20521,10,NA
20521,11,NA
20521,12,NA
20521,13,NA
20521,14,NA
20521,15,NA
20521,16,NA
20521,17,NA
20521,18,NA
20521,19,NA
20521,20,NA
20521,21,NA
20521,22,NA
20521,23,NA
20521,24,NA
20521,25,NA
20521,26,NA
20521,27,NA
20521,28,NA
20521,29,NA
20521,30,NA
20521,31,NA
20521,32,NA
20521,33,NA
20521,34,NA
20521,35,NA
20521,36,NA
20521,37,NA
20521,38,NA
20521,39,NA
20521,40,NA
20521,41,NA
20521,42,NA
20521,43,NA
20521,44,NA
20521,45,NA
20521,46,NA
20522,1,NA
20522,2,NA
20522,3,NA
20522,4,NA
20522,5,NA
20522,6,NA
20522,7,NA
20522,8,NA
20522,9,NA
20522,10,NA
20522,11,NA
20522,12,NA
20522,13,NA
20522,14,NA
20522,15,NA
20522,16,NA
20522,17,NA
20522,18,NA
20522,19,NA
20522,20,NA
20522,21,NA
20522,22,NA
20522,23,NA
20522,24,NA
20522,25,NA
20522,26,NA
20522,27,NA
20522,28,NA
20522,29,NA
20522,30,NA
20522,31,NA
20522,32,NA
20522,33,NA
20522,34,NA
20522,35,NA
20522,36,NA
20522,37,NA
20522,38,NA
20522,39,NA
20522,40,NA
20522,41,NA
20522,42,NA
20522,43,NA
20522,44,NA
20522,45,NA
20522,46,NA
20523,1,NA
20523,2,NA
20523,3,NA
20523,4,NA
20523,5,NA
20523,6,NA
20523,7,NA
20523,8,NA
20523,9,NA
20523,10,NA
20523,11,NA
20523,12,NA
20523,13,NA
20523,14,NA
20523,15,NA
20523,16,NA
20523,17,NA
20523,18,NA
20523,19,NA
20523,20,NA
20523,21,NA
20523,22,NA
20523,23,NA
20523,24,NA
20523,25,NA
20523,26,NA
20523,27,NA
20523,28,NA
20523,29,NA
20523,30,NA
20523,31,NA
20523,32,NA
20523,33,NA
20523,34,NA
20523,35,NA
20523,36,NA
20523,37,NA
20523,38,NA
20523,39,NA
20523,40,NA
20523,41,NA
20523,42,NA
20523,43,NA
20523,44,NA
20523,45,NA
20523,46,NA
20524,1,NA
20524,2,NA
20524,3,NA
20524,4,NA
20524,5,NA
20524,6,NA
20524,7,NA
20524,8,NA
20524,9,NA
20524,10,NA
20524,11,NA
20524,12,NA
20524,13,NA
20524,14,NA
20524,15,NA
20524,16,NA
20524,17,NA
20524,18,NA
20524,19,NA
20524,20,NA
20524,21,NA
20524,22,NA
20524,23,NA
20524,24,NA
20524,25,NA
20524,26,NA
20524,27,NA
20524,28,NA
20524,29,NA
20524,30,NA
20524,31,NA
20524,32,NA
20524,33,NA
20524,34,NA
20524,35,NA
20524,36,NA
20524,37,NA
20524,38,NA
20524,39,NA
20524,40,NA
20524,41,NA
20524,42,NA
20524,43,NA
20524,44,NA
20524,45,NA
20524,46,NA
20525,1,NA
20525,2,NA
20525,3,NA
20525,4,NA
20525,5,NA
20525,6,NA
20525,7,NA
20525,8,NA
20525,9,NA
20525,10,NA
20525,11,NA
20525,12,NA
20525,13,NA
20525,14,NA
20525,15,NA
20525,16,NA
20525,17,NA
20525,18,NA
20525,19,NA
20525,20,NA
20525,21,NA
20525,22,NA
20525,23,NA
20525,24,NA
20525,25,NA
20525,26,NA
20525,27,NA
20525,28,NA
20525,29,NA
20525,30,NA
20525,31,NA
20525,32,NA
20525,33,NA
20525,34,NA
20525,35,NA
20525,36,NA
20525,37,NA
20525,38,NA
20525,39,NA
20525,40,NA
20525,41,NA
20525,42,NA
20525,43,NA
20525,44,NA
20525,45,NA
20525,46,NA
20526,1,NA
20526,2,NA
20526,3,NA
20526,4,NA
20526,5,NA
20526,6,NA
20526,7,NA
20526,8,NA
20526,9,NA
20526,10,NA
20526,11,NA
20526,12,NA
20526,13,NA
20526,14,NA
20526,15,NA
20526,16,NA
20526,17,NA
20526,18,NA
20526,19,NA
20526,20,NA
20526,21,NA
20526,22,NA
20526,23,NA
20526,24,NA
20526,25,NA
20526,26,NA
20526,27,NA
20526,28,NA
20526,29,NA
20526,30,NA
20526,31,NA
20526,32,NA
20526,33,NA
20526,34,NA
20526,35,NA
20526,36,NA
20526,37,NA
20526,38,NA
20526,39,NA
20526,40,NA
20526,41,NA
20526,42,NA
20526,43,NA
20526,44,NA
20526,45,NA
20526,46,NA
20527,1,NA
20527,2,NA
20527,3,NA
20527,4,NA
20527,5,NA
20527,6,NA
20527,7,NA
20527,8,NA
20527,9,NA
20527,10,NA
20527,11,NA
20527,12,NA
20527,13,NA
20527,14,NA
20527,15,NA
20527,16,NA
20527,17,NA
20527,18,NA
20527,19,NA
20527,20,NA
20527,21,NA
20527,22,NA
20527,23,NA
20527,24,NA
20527,25,NA
20527,26,NA
20527,27,NA
20527,28,NA
20527,29,NA
20527,30,NA
20527,31,NA
20527,32,NA
20527,33,NA
20527,34,NA
20527,35,NA
20527,36,NA
20527,37,NA
20527,38,NA
20527,39,NA
20527,40,NA
20527,41,NA
20527,42,NA
20527,43,NA
20527,44,NA
20527,45,NA
20527,46,NA
20528,1,NA
20528,2,NA
20528,3,NA
20528,4,NA
20528,5,NA
20528,6,NA
20528,7,NA
20528,8,NA
20528,9,NA
20528,10,NA
20528,11,NA
20528,12,NA
20528,13,NA
20528,14,NA
20528,15,NA
20528,16,NA
20528,17,NA
20528,18,NA
20528,19,NA
20528,20,NA
20528,21,NA
20528,22,NA
20528,23,NA
20528,24,NA
20528,25,NA
20528,26,NA
20528,27,NA
20528,28,NA
20528,29,NA
20528,30,NA
20528,31,NA
20528,32,NA
20528,33,NA
20528,34,NA
20528,35,NA
20528,36,NA
20528,37,NA
20528,38,NA
20528,39,NA
20528,40,NA
20528,41,NA
20528,42,NA
20528,43,NA
20528,44,NA
20528,45,NA
20528,46,NA
20529,1,NA
20529,2,NA
20529,3,NA
20529,4,NA
20529,5,NA
20529,6,NA
20529,7,NA
20529,8,NA
20529,9,NA
20529,10,NA
20529,11,NA
20529,12,NA
20529,13,NA
20529,14,NA
20529,15,NA
20529,16,NA
20529,17,NA
20529,18,NA
20529,19,NA
20529,20,NA
20529,21,NA
20529,22,NA
20529,23,NA
20529,24,NA
20529,25,NA
20529,26,NA
20529,27,NA
20529,28,NA
20529,29,NA
20529,30,NA
20529,31,NA
20529,32,NA
20529,33,NA
20529,34,NA
20529,35,NA
20529,36,NA
20529,37,NA
20529,38,NA
20529,39,NA
20529,40,NA
20529,41,NA
20529,42,NA
20529,43,NA
20529,44,NA
20529,45,NA
20529,46,NA
20530,1,NA
20530,2,NA
20530,3,NA
20530,4,NA
20530,5,NA
20530,6,NA
20530,7,NA
20530,8,NA
20530,9,NA
20530,10,NA
20530,11,NA
20530,12,NA
20530,13,NA
20530,14,NA
20530,15,NA
20530,16,NA
20530,17,NA
20530,18,NA
20530,19,NA
20530,20,NA
20530,21,NA
20530,22,NA
20530,23,NA
20530,24,NA
20530,25,NA
20530,26,NA
20530,27,NA
20530,28,NA
20530,29,NA
20530,30,NA
20530,31,NA
20530,32,NA
20530,33,NA
20530,34,NA
20530,35,NA
20530,36,NA
20530,37,NA
20530,38,NA
20530,39,NA
20530,40,NA
20530,41,NA
20530,42,NA
20530,43,NA
20530,44,NA
20530,45,NA
20530,46,NA
20531,1,NA
20531,2,NA
20531,3,NA
20531,4,NA
20531,5,NA
20531,6,NA
20531,7,NA
20531,8,NA
20531,9,NA
20531,10,NA
20531,11,NA
20531,12,NA
20531,13,NA
20531,14,NA
20531,15,NA
20531,16,NA
20531,17,NA
20531,18,NA
20531,19,NA
20531,20,NA
20531,21,NA
20531,22,NA
20531,23,NA
20531,24,NA
20531,25,NA
20531,26,NA
20531,27,NA
20531,28,NA
20531,29,NA
20531,30,NA
20531,31,NA
20531,32,NA
20531,33,NA
20531,34,NA
20531,35,NA
20531,36,NA
20531,37,NA
20531,38,NA
20531,39,NA
20531,40,NA
20531,41,NA
20531,42,NA
20531,43,NA
20531,44,NA
20531,45,NA
20531,46,NA
20532,1,NA
20532,2,NA
20532,3,NA
20532,4,NA
20532,5,NA
20532,6,NA
20532,7,NA
20532,8,NA
20532,9,NA
20532,10,NA
20532,11,NA
20532,12,NA
20532,13,NA
20532,14,NA
20532,15,NA
20532,16,NA
20532,17,NA
20532,18,NA
20532,19,NA
20532,20,NA
20532,21,NA
20532,22,NA
20532,23,NA
20532,24,NA
20532,25,NA
20532,26,NA
20532,27,NA
20532,28,NA
20532,29,NA
20532,30,NA
20532,31,NA
20532,32,NA
20532,33,NA
20532,34,NA
20532,35,NA
20532,36,NA
20532,37,NA
20532,38,NA
20532,39,NA
20532,40,NA
20532,41,NA
20532,42,NA
20532,43,NA
20532,44,NA
20532,45,NA
20532,46,NA
20533,1,NA
20533,2,NA
20533,3,NA
20533,4,NA
20533,5,NA
20533,6,NA
20533,7,NA
20533,8,NA
20533,9,NA
20533,10,NA
20533,11,NA
20533,12,NA
20533,13,NA
20533,14,NA
20533,15,NA
20533,16,NA
20533,17,NA
20533,18,NA
20533,19,NA
20533,20,NA
20533,21,NA
20533,22,NA
20533,23,NA
20533,24,NA
20533,25,NA
20533,26,NA
20533,27,NA
20533,28,NA
20533,29,NA
20533,30,NA
20533,31,NA
20533,32,NA
20533,33,NA
20533,34,NA
20533,35,NA
20533,36,NA
20533,37,NA
20533,38,NA
20533,39,NA
20533,40,NA
20533,41,NA
20533,42,NA
20533,43,NA
20533,44,NA
20533,45,NA
20533,46,NA
20534,1,NA
20534,2,NA
20534,3,NA
20534,4,NA
20534,5,NA
20534,6,NA
20534,7,NA
20534,8,NA
20534,9,NA
20534,10,NA
20534,11,NA
20534,12,NA
20534,13,NA
20534,14,NA
20534,15,NA
20534,16,NA
20534,17,NA
20534,18,NA
20534,19,NA
20534,20,NA
20534,21,NA
20534,22,NA
20534,23,NA
20534,24,NA
20534,25,NA
20534,26,NA
20534,27,NA
20534,28,NA
20534,29,NA
20534,30,NA
20534,31,NA
20534,32,NA
20534,33,NA
20534,34,NA
20534,35,NA
20534,36,NA
20534,37,NA
20534,38,NA
20534,39,NA
20534,40,NA
20534,41,NA
20534,42,NA
20534,43,NA
20534,44,NA
20534,45,NA
20534,46,NA
20535,1,NA
20535,2,NA
20535,3,NA
20535,4,NA
20535,5,NA
20535,6,NA
20535,7,NA
20535,8,NA
20535,9,NA
20535,10,NA
20535,11,NA
20535,12,NA
20535,13,NA
20535,14,NA
20535,15,NA
20535,16,NA
20535,17,NA
20535,18,NA
20535,19,NA
20535,20,NA
20535,21,NA
20535,22,NA
20535,23,NA
20535,24,NA
20535,25,NA
20535,26,NA
20535,27,NA
20535,28,NA
20535,29,NA
20535,30,NA
20535,31,NA
20535,32,NA
20535,33,NA
20535,34,NA
20535,35,NA
20535,36,NA
20535,37,NA
20535,38,NA
20535,39,NA
20535,40,NA
20535,41,NA
20535,42,NA
20535,43,NA
20535,44,NA
20535,45,NA
20535,46,NA
20536,1,NA
20536,2,NA
20536,3,NA
20536,4,NA
20536,5,NA
20536,6,NA
20536,7,NA
20536,8,NA
20536,9,NA
20536,10,NA
20536,11,NA
20536,12,NA
20536,13,NA
20536,14,NA
20536,15,NA
20536,16,NA
20536,17,NA
20536,18,NA
20536,19,NA
20536,20,NA
20536,21,NA
20536,22,NA
20536,23,NA
20536,24,NA
20536,25,NA
20536,26,NA
20536,27,NA
20536,28,NA
20536,29,NA
20536,30,NA
20536,31,NA
20536,32,NA
20536,33,NA
20536,34,NA
20536,35,NA
20536,36,NA
20536,37,NA
20536,38,NA
20536,39,NA
20536,40,NA
20536,41,NA
20536,42,NA
20536,43,NA
20536,44,NA
20536,45,NA
20536,46,NA
20537,1,NA
20537,2,NA
20537,3,NA
20537,4,NA
20537,5,NA
20537,6,NA
20537,7,NA
20537,8,NA
20537,9,NA
20537,10,NA
20537,11,NA
20537,12,NA
20537,13,NA
20537,14,NA
20537,15,NA
20537,16,NA
20537,17,NA
20537,18,NA
20537,19,NA
20537,20,NA
20537,21,NA
20537,22,NA
20537,23,NA
20537,24,NA
20537,25,NA
20537,26,NA
20537,27,NA
20537,28,NA
20537,29,NA
20537,30,NA
20537,31,NA
20537,32,NA
20537,33,NA
20537,34,NA
20537,35,NA
20537,36,NA
20537,37,NA
20537,38,NA
20537,39,NA
20537,40,NA
20537,41,NA
20537,42,NA
20537,43,NA
20537,44,NA
20537,45,NA
20537,46,NA
20538,1,NA
20538,2,NA
20538,3,NA
20538,4,NA
20538,5,NA
20538,6,NA
20538,7,NA
20538,8,NA
20538,9,NA
20538,10,NA
20538,11,NA
20538,12,NA
20538,13,NA
20538,14,NA
20538,15,NA
20538,16,NA
20538,17,NA
20538,18,NA
20538,19,NA
20538,20,NA
20538,21,NA
20538,22,NA
20538,23,NA
20538,24,NA
20538,25,NA
20538,26,NA
20538,27,NA
20538,28,NA
20538,29,NA
20538,30,NA
20538,31,NA
20538,32,NA
20538,33,NA
20538,34,NA
20538,35,NA
20538,36,NA
20538,37,NA
20538,38,NA
20538,39,NA
20538,40,NA
20538,41,NA
20538,42,NA
20538,43,NA
20538,44,NA
20538,45,NA
20538,46,NA
20539,1,NA
20539,2,NA
20539,3,NA
20539,4,NA
20539,5,NA
20539,6,NA
20539,7,NA
20539,8,NA
20539,9,NA
20539,10,NA
20539,11,NA
20539,12,NA
20539,13,NA
20539,14,NA
20539,15,NA
20539,16,NA
20539,17,NA
20539,18,NA
20539,19,NA
20539,20,NA
20539,21,NA
20539,22,NA
20539,23,NA
20539,24,NA
20539,25,NA
20539,26,NA
20539,27,NA
20539,28,NA
20539,29,NA
20539,30,NA
20539,31,NA
20539,32,NA
20539,33,NA
20539,34,NA
20539,35,NA
20539,36,NA
20539,37,NA
20539,38,NA
20539,39,NA
20539,40,NA
20539,41,NA
20539,42,NA
20539,43,NA
20539,44,NA
20539,45,NA
20539,46,NA
20540,1,2
20540,2,10
20540,3,0
20540,4,0
20540,5,6
20540,6,0
20540,7,0
20540,8,0
20540,9,5
20540,10,0
20540,11,0
20540,12,0
20540,13,0
20540,14,0
20540,15,0
20540,16,32
20540,17,0
20540,18,0
20540,19,0
20540,20,0
20540,21,0
20540,22,1
20540,23,0
20540,24,0
20540,25,0
20540,26,0
20540,27,0
20540,28,0
20540,29,0
20540,30,0
20540,31,0
20540,32,0
20540,33,0
20540,34,7
20540,35,0
20540,36,0
20540,37,0
20540,38,0
20540,39,0
20540,40,0
20540,41,0
20540,42,0
20540,43,0
20540,44,0
20540,45,0
20540,46,0
20541,1,NA
20541,2,NA
20541,3,NA
20541,4,NA
20541,5,NA
20541,6,NA
20541,7,NA
20541,8,NA
20541,9,NA
20541,10,NA
20541,11,NA
20541,12,NA
20541,13,NA
20541,14,NA
20541,15,NA
20541,16,NA
20541,17,NA
20541,18,NA
20541,19,NA
20541,20,NA
20541,21,NA
20541,22,NA
20541,23,NA
20541,24,NA
20541,25,NA
20541,26,NA
20541,27,NA
20541,28,NA
20541,29,NA
20541,30,NA
20541,31,NA
20541,32,NA
20541,33,NA
20541,34,NA
20541,35,NA
20541,36,NA
20541,37,NA
20541,38,NA
20541,39,NA
20541,40,NA
20541,41,NA
20541,42,NA
20541,43,NA
20541,44,NA
20541,45,NA
20541,46,NA
20542,1,NA
20542,2,NA
20542,3,NA
20542,4,NA
20542,5,NA
20542,6,NA
20542,7,NA
20542,8,NA
20542,9,NA
20542,10,NA
20542,11,NA
20542,12,NA
20542,13,NA
20542,14,NA
20542,15,NA
20542,16,NA
20542,17,NA
20542,18,NA
20542,19,NA
20542,20,NA
20542,21,NA
20542,22,NA
20542,23,NA
20542,24,NA
20542,25,NA
20542,26,NA
20542,27,NA
20542,28,NA
20542,29,NA
20542,30,NA
20542,31,NA
20542,32,NA
20542,33,NA
20542,34,NA
20542,35,NA
20542,36,NA
20542,37,NA
20542,38,NA
20542,39,NA
20542,40,NA
20542,41,NA
20542,42,NA
20542,43,NA
20542,44,NA
20542,45,NA
20542,46,NA
20543,1,NA
20543,2,NA
20543,3,NA
20543,4,NA
20543,5,NA
20543,6,NA
20543,7,NA
20543,8,NA
20543,9,NA
20543,10,NA
20543,11,NA
20543,12,NA
20543,13,NA
20543,14,NA
20543,15,NA
20543,16,NA
20543,17,NA
20543,18,NA
20543,19,NA
20543,20,NA
20543,21,NA
20543,22,NA
20543,23,NA
20543,24,NA
20543,25,NA
20543,26,NA
20543,27,NA
20543,28,NA
20543,29,NA
20543,30,NA
20543,31,NA
20543,32,NA
20543,33,NA
20543,34,NA
20543,35,NA
20543,36,NA
20543,37,NA
20543,38,NA
20543,39,NA
20543,40,NA
20543,41,NA
20543,42,NA
20543,43,NA
20543,44,NA
20543,45,NA
20543,46,NA
20544,1,NA
20544,2,NA
20544,3,NA
20544,4,NA
20544,5,NA
20544,6,NA
20544,7,NA
20544,8,NA
20544,9,NA
20544,10,NA
20544,11,NA
20544,12,NA
20544,13,NA
20544,14,NA
20544,15,NA
20544,16,NA
20544,17,NA
20544,18,NA
20544,19,NA
20544,20,NA
20544,21,NA
20544,22,NA
20544,23,NA
20544,24,NA
20544,25,NA
20544,26,NA
20544,27,NA
20544,28,NA
20544,29,NA
20544,30,NA
20544,31,NA
20544,32,NA
20544,33,NA
20544,34,NA
20544,35,NA
20544,36,NA
20544,37,NA
20544,38,NA
20544,39,NA
20544,40,NA
20544,41,NA
20544,42,NA
20544,43,NA
20544,44,NA
20544,45,NA
20544,46,NA
20545,1,NA
20545,2,NA
20545,3,NA
20545,4,NA
20545,5,NA
20545,6,NA
20545,7,NA
20545,8,NA
20545,9,NA
20545,10,NA
20545,11,NA
20545,12,NA
20545,13,NA
20545,14,NA
20545,15,NA
20545,16,NA
20545,17,NA
20545,18,NA
20545,19,NA
20545,20,NA
20545,21,NA
20545,22,NA
20545,23,NA
20545,24,NA
20545,25,NA
20545,26,NA
20545,27,NA
20545,28,NA
20545,29,NA
20545,30,NA
20545,31,NA
20545,32,NA
20545,33,NA
20545,34,NA
20545,35,NA
20545,36,NA
20545,37,NA
20545,38,NA
20545,39,NA
20545,40,NA
20545,41,NA
20545,42,NA
20545,43,NA
20545,44,NA
20545,45,NA
20545,46,NA
20546,1,NA
20546,2,NA
20546,3,NA
20546,4,NA
20546,5,NA
20546,6,NA
20546,7,NA
20546,8,NA
20546,9,NA
20546,10,NA
20546,11,NA
20546,12,NA
20546,13,NA
20546,14,NA
20546,15,NA
20546,16,NA
20546,17,NA
20546,18,NA
20546,19,NA
20546,20,NA
20546,21,NA
20546,22,NA
20546,23,NA
20546,24,NA
20546,25,NA
20546,26,NA
20546,27,NA
20546,28,NA
20546,29,NA
20546,30,NA
20546,31,NA
20546,32,NA
20546,33,NA
20546,34,NA
20546,35,NA
20546,36,NA
20546,37,NA
20546,38,NA
20546,39,NA
20546,40,NA
20546,41,NA
20546,42,NA
20546,43,NA
20546,44,NA
20546,45,NA
20546,46,NA
20547,1,NA
20547,2,NA
20547,3,NA
20547,4,NA
20547,5,NA
20547,6,NA
20547,7,NA
20547,8,NA
20547,9,NA
20547,10,NA
20547,11,NA
20547,12,NA
20547,13,NA
20547,14,NA
20547,15,NA
20547,16,NA
20547,17,NA
20547,18,NA
20547,19,NA
20547,20,NA
20547,21,NA
20547,22,NA
20547,23,NA
20547,24,NA
20547,25,NA
20547,26,NA
20547,27,NA
20547,28,NA
20547,29,NA
20547,30,NA
20547,31,NA
20547,32,NA
20547,33,NA
20547,34,NA
20547,35,NA
20547,36,NA
20547,37,NA
20547,38,NA
20547,39,NA
20547,40,NA
20547,41,NA
20547,42,NA
20547,43,NA
20547,44,NA
