ubicageo_f,tipoinfo_i,siaplica
30101,17,NA
30101,99,NA
30102,1,NA
30102,2,NA
30102,3,NA
30102,4,NA
30102,5,NA
30102,6,NA
30102,7,NA
30102,8,NA
30102,9,NA
30102,10,NA
30102,11,NA
30102,12,NA
30102,13,NA
30102,14,NA
30102,15,NA
30102,16,NA
30102,17,NA
30102,99,NA
30103,1,NA
30103,2,NA
30103,3,NA
30103,4,NA
30103,5,NA
30103,6,NA
30103,7,NA
30103,8,NA
30103,9,NA
30103,10,NA
30103,11,NA
30103,12,NA
30103,13,NA
30103,14,NA
30103,15,NA
30103,16,NA
30103,17,NA
30103,99,NA
30104,1,NA
30104,2,NA
30104,3,NA
30104,4,NA
30104,5,NA
30104,6,NA
30104,7,NA
30104,8,NA
30104,9,NA
30104,10,NA
30104,11,NA
30104,12,NA
30104,13,NA
30104,14,NA
30104,15,NA
30104,16,NA
30104,17,NA
30104,99,NA
30105,1,NSS
30105,2,NSS
30105,3,NSS
30105,4,NSS
30105,5,NSS
30105,6,NSS
30105,7,NSS
30105,8,NSS
30105,9,NSS
30105,10,NSS
30105,11,NSS
30105,12,NSS
30105,13,NSS
30105,14,NSS
30105,15,NSS
30105,16,NSS
30105,17,NSS
30105,99,NSS
30106,1,NA
30106,2,NA
30106,3,NA
30106,4,NA
30106,5,NA
30106,6,NA
30106,7,NA
30106,8,NA
30106,9,NA
30106,10,NA
30106,11,NA
30106,12,NA
30106,13,NA
30106,14,NA
30106,15,NA
30106,16,NA
30106,17,NA
30106,99,NA
30107,1,NA
30107,2,NA
30107,3,NA
30107,4,NA
30107,5,NA
30107,6,NA
30107,7,NA
30107,8,NA
30107,9,NA
30107,10,NA
30107,11,NA
30107,12,NA
30107,13,NA
30107,14,NA
30107,15,NA
30107,16,NA
30107,17,NA
30107,99,NA
30108,1,NA
30108,2,NA
30108,3,NA
30108,4,NA
30108,5,NA
30108,6,NA
30108,7,NA
30108,8,NA
30108,9,NA
30108,10,NA
30108,11,NA
30108,12,NA
30108,13,NA
30108,14,NA
30108,15,NA
30108,16,NA
30108,17,NA
30108,99,NA
30109,1,NA
30109,2,NA
30109,3,NA
30109,4,NA
30109,5,NA
30109,6,NA
30109,7,NA
30109,8,NA
30109,9,NA
30109,10,NA
30109,11,NA
30109,12,NA
30109,13,NA
30109,14,NA
30109,15,NA
30109,16,NA
30109,17,NA
30109,99,NA
30110,1,NA
30110,2,NA
30110,3,NA
30110,4,NA
30110,5,NA
30110,6,NA
30110,7,NA
30110,8,NA
30110,9,NA
30110,10,NA
30110,11,NA
30110,12,NA
30110,13,NA
30110,14,NA
30110,15,NA
30110,16,NA
30110,17,NA
30110,99,NA
30111,1,NA
30111,2,NA
30111,3,NA
30111,4,NA
30111,5,NA
30111,6,NA
30111,7,NA
30111,8,NA
30111,9,NA
30111,10,NA
30111,11,NA
30111,12,NA
30111,13,NA
30111,14,NA
30111,15,NA
30111,16,NA
30111,17,NA
30111,99,NA
30112,1,NA
30112,2,NA
30112,3,NA
30112,4,NA
30112,5,NA
30112,6,NA
30112,7,NA
30112,8,NA
30112,9,NA
30112,10,NA
30112,11,NA
30112,12,NA
30112,13,NA
30112,14,NA
30112,15,NA
30112,16,NA
30112,17,NA
30112,99,NA
30113,1,NA
30113,2,NA
30113,3,NA
30113,4,NA
30113,5,NA
30113,6,NA
30113,7,NA
30113,8,NA
30113,9,NA
30113,10,NA
30113,11,NA
30113,12,NA
30113,13,NA
30113,14,NA
30113,15,NA
30113,16,NA
30113,17,NA
30113,99,NA
30114,1,NA
30114,2,NA
30114,3,NA
30114,4,NA
30114,5,NA
30114,6,NA
30114,7,NA
30114,8,NA
30114,9,NA
30114,10,NA
30114,11,NA
30114,12,NA
30114,13,NA
30114,14,NA
30114,15,NA
30114,16,NA
30114,17,NA
30114,99,NA
30115,1,NA
30115,2,NA
30115,3,NA
30115,4,NA
30115,5,NA
30115,6,NA
30115,7,NA
30115,8,NA
30115,9,NA
30115,10,NA
30115,11,NA
30115,12,NA
30115,13,NA
30115,14,NA
30115,15,NA
30115,16,NA
30115,17,NA
30115,99,NA
30116,1,NA
30116,2,NA
30116,3,NA
30116,4,NA
30116,5,NA
30116,6,NA
30116,7,NA
30116,8,NA
30116,9,NA
30116,10,NA
30116,11,NA
30116,12,NA
30116,13,NA
30116,14,NA
30116,15,NA
30116,16,NA
30116,17,NA
30116,99,NA
30117,1,NA
30117,2,NA
30117,3,NA
30117,4,NA
30117,5,NA
30117,6,NA
30117,7,NA
30117,8,NA
30117,9,NA
30117,10,NA
30117,11,NA
30117,12,NA
30117,13,NA
30117,14,NA
30117,15,NA
30117,16,NA
30117,17,NA
30117,99,NA
30118,1,NA
30118,2,NA
30118,3,NA
30118,4,NA
30118,5,NA
30118,6,NA
30118,7,NA
30118,8,NA
30118,9,NA
30118,10,NA
30118,11,NA
30118,12,NA
30118,13,NA
30118,14,NA
30118,15,NA
30118,16,NA
30118,17,NA
30118,99,NA
30119,1,NSS
30119,2,NSS
30119,3,NSS
30119,4,NSS
30119,5,NSS
30119,6,NSS
30119,7,NSS
30119,8,NSS
30119,9,NSS
30119,10,NSS
30119,11,NSS
30119,12,NSS
30119,13,NSS
30119,14,NSS
30119,15,NSS
30119,16,NSS
30119,17,NSS
30119,99,NSS
30120,1,NA
30120,2,NA
30120,3,NA
30120,4,NA
30120,5,NA
30120,6,NA
30120,7,NA
30120,8,NA
30120,9,NA
30120,10,NA
30120,11,NA
30120,12,NA
30120,13,NA
30120,14,NA
30120,15,NA
30120,16,NA
30120,17,NA
30120,99,NA
30121,1,NA
30121,2,NA
30121,3,NA
30121,4,NA
30121,5,NA
30121,6,NA
30121,7,NA
30121,8,NA
30121,9,NA
30121,10,NA
30121,11,NA
30121,12,NA
30121,13,NA
30121,14,NA
30121,15,NA
30121,16,NA
30121,17,NA
30121,99,NA
30122,1,NA
30122,2,NA
30122,3,NA
30122,4,NA
30122,5,NA
30122,6,NA
30122,7,NA
30122,8,NA
30122,9,NA
30122,10,NA
30122,11,NA
30122,12,NA
30122,13,NA
30122,14,NA
30122,15,NA
30122,16,NA
30122,17,NA
30122,99,NA
30123,1,NA
30123,2,NA
30123,3,NA
30123,4,NA
30123,5,NA
30123,6,NA
30123,7,NA
30123,8,NA
30123,9,NA
30123,10,NA
30123,11,NA
30123,12,NA
30123,13,NA
30123,14,NA
30123,15,NA
30123,16,NA
30123,17,NA
30123,99,NA
30124,1,
30124,2,
30124,3,
30124,4,
30124,5,1
30124,6,
30124,7,
30124,8,
30124,9,
30124,10,
30124,11,
30124,12,
30124,13,
30124,14,
30124,15,
30124,16,
30124,17,
30124,99,
30125,1,NSS
30125,2,NSS
30125,3,NSS
30125,4,NSS
30125,5,NSS
30125,6,NSS
30125,7,NSS
30125,8,NSS
30125,9,NSS
30125,10,NSS
30125,11,NSS
30125,12,NSS
30125,13,NSS
30125,14,NSS
30125,15,NSS
30125,16,NSS
30125,17,NSS
30125,99,NSS
30126,1,NA
30126,2,NA
30126,3,NA
30126,4,NA
30126,5,NA
30126,6,NA
30126,7,NA
30126,8,NA
30126,9,NA
30126,10,NA
30126,11,NA
30126,12,NA
30126,13,NA
30126,14,NA
30126,15,NA
30126,16,NA
30126,17,NA
30126,99,NA
30127,1,NA
30127,2,NA
30127,3,NA
30127,4,NA
30127,5,NA
30127,6,NA
30127,7,NA
30127,8,NA
30127,9,NA
30127,10,NA
30127,11,NA
30127,12,NA
30127,13,NA
30127,14,NA
30127,15,NA
30127,16,NA
30127,17,NA
30127,99,NA
30128,1,NA
30128,2,NA
30128,3,NA
30128,4,NA
30128,5,NA
30128,6,NA
30128,7,NA
30128,8,NA
30128,9,NA
30128,10,NA
30128,11,NA
30128,12,NA
30128,13,NA
30128,14,NA
30128,15,NA
30128,16,NA
30128,17,NA
30128,99,NA
30129,1,NA
30129,2,NA
30129,3,NA
30129,4,NA
30129,5,NA
30129,6,NA
30129,7,NA
30129,8,NA
30129,9,NA
30129,10,NA
30129,11,NA
30129,12,NA
30129,13,NA
30129,14,NA
30129,15,NA
30129,16,NA
30129,17,NA
30129,99,NA
30130,1,NA
30130,2,NA
30130,3,NA
30130,4,NA
30130,5,NA
30130,6,NA
30130,7,NA
30130,8,NA
30130,9,NA
30130,10,NA
30130,11,NA
30130,12,NA
30130,13,NA
30130,14,NA
30130,15,NA
30130,16,NA
30130,17,NA
30130,99,NA
30131,1,
30131,2,1
30131,3,1
30131,4,1
30131,5,1
30131,6,
30131,7,1
30131,8,1
30131,9,1
30131,10,
30131,11,
30131,12,
30131,13,1
30131,14,
30131,15,
30131,16,
30131,17,
30131,99,
30132,1,NA
30132,2,NA
30132,3,NA
30132,4,NA
30132,5,NA
30132,6,NA
30132,7,NA
30132,8,NA
30132,9,NA
30132,10,NA
30132,11,NA
30132,12,NA
30132,13,NA
30132,14,NA
30132,15,NA
30132,16,NA
30132,17,NA
30132,99,NA
30133,1,NA
30133,2,NA
30133,3,NA
30133,4,NA
30133,5,NA
30133,6,NA
30133,7,NA
30133,8,NA
30133,9,NA
30133,10,NA
30133,11,NA
30133,12,NA
30133,13,NA
30133,14,NA
30133,15,NA
30133,16,NA
30133,17,NA
30133,99,NA
30134,1,NA
30134,2,NA
30134,3,NA
30134,4,NA
30134,5,NA
30134,6,NA
30134,7,NA
30134,8,NA
30134,9,NA
30134,10,NA
30134,11,NA
30134,12,NA
30134,13,NA
30134,14,NA
30134,15,NA
30134,16,NA
30134,17,NA
30134,99,NA
30135,1,NA
30135,2,NA
30135,3,NA
30135,4,NA
30135,5,NA
30135,6,NA
30135,7,NA
30135,8,NA
30135,9,NA
30135,10,NA
30135,11,NA
30135,12,NA
30135,13,NA
30135,14,NA
30135,15,NA
30135,16,NA
30135,17,NA
30135,99,NA
30136,1,NA
30136,2,NA
30136,3,NA
30136,4,NA
30136,5,NA
30136,6,NA
30136,7,NA
30136,8,NA
30136,9,NA
30136,10,NA
30136,11,NA
30136,12,NA
30136,13,NA
30136,14,NA
30136,15,NA
30136,16,NA
30136,17,NA
30136,99,NA
30137,1,NA
30137,2,NA
30137,3,NA
30137,4,NA
30137,5,NA
30137,6,NA
30137,7,NA
30137,8,NA
30137,9,NA
30137,10,NA
30137,11,NA
30137,12,NA
30137,13,NA
30137,14,NA
30137,15,NA
30137,16,NA
30137,17,NA
30137,99,NA
30138,1,NSS
30138,2,NSS
30138,3,NSS
30138,4,NSS
30138,5,NSS
30138,6,NSS
30138,7,NSS
30138,8,NSS
30138,9,NSS
30138,10,NSS
30138,11,NSS
30138,12,NSS
30138,13,NSS
30138,14,NSS
30138,15,NSS
30138,16,NSS
30138,17,NSS
30138,99,NSS
30139,1,NA
30139,2,NA
30139,3,NA
30139,4,NA
30139,5,NA
30139,6,NA
30139,7,NA
30139,8,NA
30139,9,NA
30139,10,NA
30139,11,NA
30139,12,NA
30139,13,NA
30139,14,NA
30139,15,NA
30139,16,NA
30139,17,NA
30139,99,NA
30140,1,NA
30140,2,NA
30140,3,NA
30140,4,NA
30140,5,NA
30140,6,NA
30140,7,NA
30140,8,NA
30140,9,NA
30140,10,NA
30140,11,NA
30140,12,NA
30140,13,NA
30140,14,NA
30140,15,NA
30140,16,NA
30140,17,NA
30140,99,NA
30141,1,NA
30141,2,NA
30141,3,NA
30141,4,NA
30141,5,NA
30141,6,NA
30141,7,NA
30141,8,NA
30141,9,NA
30141,10,NA
30141,11,NA
30141,12,NA
30141,13,NA
30141,14,NA
30141,15,NA
30141,16,NA
30141,17,NA
30141,99,NA
30142,1,NA
30142,2,NA
30142,3,NA
30142,4,NA
30142,5,NA
30142,6,NA
30142,7,NA
30142,8,NA
30142,9,NA
30142,10,NA
30142,11,NA
30142,12,NA
30142,13,NA
30142,14,NA
30142,15,NA
30142,16,NA
30142,17,NA
30142,99,NA
30143,1,NA
30143,2,NA
30143,3,NA
30143,4,NA
30143,5,NA
30143,6,NA
30143,7,NA
30143,8,NA
30143,9,NA
30143,10,NA
30143,11,NA
30143,12,NA
30143,13,NA
30143,14,NA
30143,15,NA
30143,16,NA
30143,17,NA
30143,99,NA
30144,1,NSS
30144,2,NSS
30144,3,NSS
30144,4,NSS
30144,5,NSS
30144,6,NSS
30144,7,NSS
30144,8,NSS
30144,9,NSS
30144,10,NSS
30144,11,NSS
30144,12,NSS
30144,13,NSS
30144,14,NSS
30144,15,NSS
30144,16,NSS
30144,17,NSS
30144,99,NSS
30145,1,NA
30145,2,NA
30145,3,NA
30145,4,NA
30145,5,NA
30145,6,NA
30145,7,NA
30145,8,NA
30145,9,NA
30145,10,NA
30145,11,NA
30145,12,NA
30145,13,NA
30145,14,NA
30145,15,NA
30145,16,NA
30145,17,NA
30145,99,NA
30146,1,NA
30146,2,NA
30146,3,NA
30146,4,NA
30146,5,NA
30146,6,NA
30146,7,NA
30146,8,NA
30146,9,NA
30146,10,NA
30146,11,NA
30146,12,NA
30146,13,NA
30146,14,NA
30146,15,NA
30146,16,NA
30146,17,NA
30146,99,NA
30147,1,NSS
30147,2,NSS
30147,3,NSS
30147,4,NSS
30147,5,NSS
30147,6,NSS
30147,7,NSS
30147,8,NSS
30147,9,NSS
30147,10,NSS
30147,11,NSS
30147,12,NSS
30147,13,NSS
30147,14,NSS
30147,15,NSS
30147,16,NSS
30147,17,NSS
30147,99,NSS
30148,1,NA
30148,2,NA
30148,3,NA
30148,4,NA
30148,5,NA
30148,6,NA
30148,7,NA
30148,8,NA
30148,9,NA
30148,10,NA
30148,11,NA
30148,12,NA
30148,13,NA
30148,14,NA
30148,15,NA
30148,16,NA
30148,17,NA
30148,99,NA
30149,1,NA
30149,2,NA
30149,3,NA
30149,4,NA
30149,5,NA
30149,6,NA
30149,7,NA
30149,8,NA
30149,9,NA
30149,10,NA
30149,11,NA
30149,12,NA
30149,13,NA
30149,14,NA
30149,15,NA
30149,16,NA
30149,17,NA
30149,99,NA
30150,1,NA
30150,2,NA
30150,3,NA
30150,4,NA
30150,5,NA
30150,6,NA
30150,7,NA
30150,8,NA
30150,9,NA
30150,10,NA
30150,11,NA
30150,12,NA
30150,13,NA
30150,14,NA
30150,15,NA
30150,16,NA
30150,17,NA
30150,99,NA
30151,1,NA
30151,2,NA
30151,3,NA
30151,4,NA
30151,5,NA
30151,6,NA
30151,7,NA
30151,8,NA
30151,9,NA
30151,10,NA
30151,11,NA
30151,12,NA
30151,13,NA
30151,14,NA
30151,15,NA
30151,16,NA
30151,17,NA
30151,99,NA
30152,1,NA
30152,2,NA
30152,3,NA
30152,4,NA
30152,5,NA
30152,6,NA
30152,7,NA
30152,8,NA
30152,9,NA
30152,10,NA
30152,11,NA
30152,12,NA
30152,13,NA
30152,14,NA
30152,15,NA
30152,16,NA
30152,17,NA
30152,99,NA
30153,1,NA
30153,2,NA
30153,3,NA
30153,4,NA
30153,5,NA
30153,6,NA
30153,7,NA
30153,8,NA
30153,9,NA
30153,10,NA
30153,11,NA
30153,12,NA
30153,13,NA
30153,14,NA
30153,15,NA
30153,16,NA
30153,17,NA
30153,99,NA
30154,1,NA
30154,2,NA
30154,3,NA
30154,4,NA
30154,5,NA
30154,6,NA
30154,7,NA
30154,8,NA
30154,9,NA
30154,10,NA
30154,11,NA
30154,12,NA
30154,13,NA
30154,14,NA
30154,15,NA
30154,16,NA
30154,17,NA
30154,99,NA
30155,1,NA
30155,2,NA
30155,3,NA
30155,4,NA
30155,5,NA
30155,6,NA
30155,7,NA
30155,8,NA
30155,9,NA
30155,10,NA
30155,11,NA
30155,12,NA
30155,13,NA
30155,14,NA
30155,15,NA
30155,16,NA
30155,17,NA
30155,99,NA
30156,1,NA
30156,2,NA
30156,3,NA
30156,4,NA
30156,5,NA
30156,6,NA
30156,7,NA
30156,8,NA
30156,9,NA
30156,10,NA
30156,11,NA
30156,12,NA
30156,13,NA
30156,14,NA
30156,15,NA
30156,16,NA
30156,17,NA
30156,99,NA
30157,1,NA
30157,2,NA
30157,3,NA
30157,4,NA
30157,5,NA
30157,6,NA
30157,7,NA
30157,8,NA
30157,9,NA
30157,10,NA
30157,11,NA
30157,12,NA
30157,13,NA
30157,14,NA
30157,15,NA
30157,16,NA
30157,17,NA
30157,99,NA
30158,1,NA
30158,2,NA
30158,3,NA
30158,4,NA
30158,5,NA
30158,6,NA
30158,7,NA
30158,8,NA
30158,9,NA
30158,10,NA
30158,11,NA
30158,12,NA
30158,13,NA
30158,14,NA
30158,15,NA
30158,16,NA
30158,17,NA
30158,99,NA
30159,1,NA
30159,2,NA
30159,3,NA
30159,4,NA
30159,5,NA
30159,6,NA
30159,7,NA
30159,8,NA
30159,9,NA
30159,10,NA
30159,11,NA
30159,12,NA
30159,13,NA
30159,14,NA
30159,15,NA
30159,16,NA
30159,17,NA
30159,99,NA
30160,1,NA
30160,2,NA
30160,3,NA
30160,4,NA
30160,5,NA
30160,6,NA
30160,7,NA
30160,8,NA
30160,9,NA
30160,10,NA
30160,11,NA
30160,12,NA
30160,13,NA
30160,14,NA
30160,15,NA
30160,16,NA
30160,17,NA
30160,99,NA
30161,1,NA
30161,2,NA
30161,3,NA
30161,4,NA
30161,5,NA
30161,6,NA
30161,7,NA
30161,8,NA
30161,9,NA
30161,10,NA
30161,11,NA
30161,12,NA
30161,13,NA
30161,14,NA
30161,15,NA
30161,16,NA
30161,17,NA
30161,99,NA
30162,1,NA
30162,2,NA
30162,3,NA
30162,4,NA
30162,5,NA
30162,6,NA
30162,7,NA
30162,8,NA
30162,9,NA
30162,10,NA
30162,11,NA
30162,12,NA
30162,13,NA
30162,14,NA
30162,15,NA
30162,16,NA
30162,17,NA
30162,99,NA
30163,1,NA
30163,2,NA
30163,3,NA
30163,4,NA
30163,5,NA
30163,6,NA
30163,7,NA
30163,8,NA
30163,9,NA
30163,10,NA
30163,11,NA
30163,12,NA
30163,13,NA
30163,14,NA
30163,15,NA
30163,16,NA
30163,17,NA
30163,99,NA
30164,1,NA
30164,2,NA
30164,3,NA
30164,4,NA
30164,5,NA
30164,6,NA
30164,7,NA
30164,8,NA
30164,9,NA
30164,10,NA
30164,11,NA
30164,12,NA
30164,13,NA
30164,14,NA
30164,15,NA
30164,16,NA
30164,17,NA
30164,99,NA
30165,1,NA
30165,2,NA
30165,3,NA
30165,4,NA
30165,5,NA
30165,6,NA
30165,7,NA
30165,8,NA
30165,9,NA
30165,10,NA
30165,11,NA
30165,12,NA
30165,13,NA
30165,14,NA
30165,15,NA
30165,16,NA
30165,17,NA
30165,99,NA
30166,1,NA
30166,2,NA
30166,3,NA
30166,4,NA
30166,5,NA
30166,6,NA
30166,7,NA
30166,8,NA
30166,9,NA
30166,10,NA
30166,11,NA
30166,12,NA
30166,13,NA
30166,14,NA
30166,15,NA
30166,16,NA
30166,17,NA
30166,99,NA
30167,1,NA
30167,2,NA
30167,3,NA
30167,4,NA
30167,5,NA
30167,6,NA
30167,7,NA
30167,8,NA
30167,9,NA
30167,10,NA
30167,11,NA
30167,12,NA
30167,13,NA
30167,14,NA
30167,15,NA
30167,16,NA
30167,17,NA
30167,99,NA
30168,1,NA
30168,2,NA
30168,3,NA
30168,4,NA
30168,5,NA
30168,6,NA
30168,7,NA
30168,8,NA
30168,9,NA
30168,10,NA
30168,11,NA
30168,12,NA
30168,13,NA
30168,14,NA
30168,15,NA
30168,16,NA
30168,17,NA
30168,99,NA
30169,1,NSS
30169,2,NSS
30169,3,NSS
30169,4,NSS
30169,5,NSS
30169,6,NSS
30169,7,NSS
30169,8,NSS
30169,9,NSS
30169,10,NSS
30169,11,NSS
30169,12,NSS
30169,13,NSS
30169,14,NSS
30169,15,NSS
30169,16,NSS
30169,17,NSS
30169,99,NSS
30170,1,NA
30170,2,NA
30170,3,NA
30170,4,NA
30170,5,NA
30170,6,NA
30170,7,NA
30170,8,NA
30170,9,NA
30170,10,NA
30170,11,NA
30170,12,NA
30170,13,NA
30170,14,NA
30170,15,NA
30170,16,NA
30170,17,NA
30170,99,NA
30171,1,NA
30171,2,NA
30171,3,NA
30171,4,NA
30171,5,NA
30171,6,NA
30171,7,NA
30171,8,NA
30171,9,NA
30171,10,NA
30171,11,NA
30171,12,NA
30171,13,NA
30171,14,NA
30171,15,NA
30171,16,NA
30171,17,NA
30171,99,NA
30172,1,NA
30172,2,NA
30172,3,NA
30172,4,NA
30172,5,NA
30172,6,NA
30172,7,NA
30172,8,NA
30172,9,NA
30172,10,NA
30172,11,NA
30172,12,NA
30172,13,NA
30172,14,NA
30172,15,NA
30172,16,NA
30172,17,NA
30172,99,NA
30173,1,NA
30173,2,NA
30173,3,NA
30173,4,NA
30173,5,NA
30173,6,NA
30173,7,NA
30173,8,NA
30173,9,NA
30173,10,NA
30173,11,NA
30173,12,NA
30173,13,NA
30173,14,NA
30173,15,NA
30173,16,NA
30173,17,NA
30173,99,NA
30174,1,NA
30174,2,NA
30174,3,NA
30174,4,NA
30174,5,NA
30174,6,NA
30174,7,NA
30174,8,NA
30174,9,NA
30174,10,NA
30174,11,NA
30174,12,NA
30174,13,NA
30174,14,NA
30174,15,NA
30174,16,NA
30174,17,NA
30174,99,NA
30175,1,NA
30175,2,NA
30175,3,NA
30175,4,NA
30175,5,NA
30175,6,NA
30175,7,NA
30175,8,NA
30175,9,NA
30175,10,NA
30175,11,NA
30175,12,NA
30175,13,NA
30175,14,NA
30175,15,NA
30175,16,NA
30175,17,NA
30175,99,NA
30176,1,NA
30176,2,NA
30176,3,NA
30176,4,NA
30176,5,NA
30176,6,NA
30176,7,NA
30176,8,NA
30176,9,NA
30176,10,NA
30176,11,NA
30176,12,NA
30176,13,NA
30176,14,NA
30176,15,NA
30176,16,NA
30176,17,NA
30176,99,NA
30177,1,NA
30177,2,NA
30177,3,NA
30177,4,NA
30177,5,NA
30177,6,NA
30177,7,NA
30177,8,NA
30177,9,NA
30177,10,NA
30177,11,NA
30177,12,NA
30177,13,NA
30177,14,NA
30177,15,NA
30177,16,NA
30177,17,NA
30177,99,NA
30178,1,NA
30178,2,NA
30178,3,NA
30178,4,NA
30178,5,NA
30178,6,NA
30178,7,NA
30178,8,NA
30178,9,NA
30178,10,NA
30178,11,NA
30178,12,NA
30178,13,NA
30178,14,NA
30178,15,NA
30178,16,NA
30178,17,NA
30178,99,NA
30179,1,NA
30179,2,NA
30179,3,NA
30179,4,NA
30179,5,NA
30179,6,NA
30179,7,NA
30179,8,NA
30179,9,NA
30179,10,NA
30179,11,NA
30179,12,NA
30179,13,NA
30179,14,NA
30179,15,NA
30179,16,NA
30179,17,NA
30179,99,NA
30180,1,NA
30180,2,NA
30180,3,NA
30180,4,NA
30180,5,NA
30180,6,NA
30180,7,NA
30180,8,NA
30180,9,NA
30180,10,NA
30180,11,NA
30180,12,NA
30180,13,NA
30180,14,NA
30180,15,NA
30180,16,NA
30180,17,NA
30180,99,NA
30181,1,NA
30181,2,NA
30181,3,NA
30181,4,NA
30181,5,NA
30181,6,NA
30181,7,NA
30181,8,NA
30181,9,NA
30181,10,NA
30181,11,NA
30181,12,NA
30181,13,NA
30181,14,NA
30181,15,NA
30181,16,NA
30181,17,NA
30181,99,NA
30182,1,NSS
30182,2,NSS
30182,3,NSS
30182,4,NSS
30182,5,NSS
30182,6,NSS
30182,7,NSS
30182,8,NSS
30182,9,NSS
30182,10,NSS
30182,11,NSS
30182,12,NSS
30182,13,NSS
30182,14,NSS
30182,15,NSS
30182,16,NSS
30182,17,NSS
30182,99,NSS
30183,1,NA
30183,2,NA
30183,3,NA
30183,4,NA
30183,5,NA
30183,6,NA
30183,7,NA
30183,8,NA
30183,9,NA
30183,10,NA
30183,11,NA
30183,12,NA
30183,13,NA
30183,14,NA
30183,15,NA
30183,16,NA
30183,17,NA
30183,99,NA
30184,1,NA
30184,2,NA
30184,3,NA
30184,4,NA
30184,5,NA
30184,6,NA
30184,7,NA
30184,8,NA
30184,9,NA
30184,10,NA
30184,11,NA
30184,12,NA
30184,13,NA
30184,14,NA
30184,15,NA
30184,16,NA
30184,17,NA
30184,99,NA
30185,1,NA
30185,2,NA
30185,3,NA
30185,4,NA
30185,5,NA
30185,6,NA
30185,7,NA
30185,8,NA
30185,9,NA
30185,10,NA
30185,11,NA
30185,12,NA
30185,13,NA
30185,14,NA
30185,15,NA
30185,16,NA
30185,17,NA
30185,99,NA
30186,1,NA
30186,2,NA
30186,3,NA
30186,4,NA
30186,5,NA
30186,6,NA
30186,7,NA
30186,8,NA
30186,9,NA
30186,10,NA
30186,11,NA
30186,12,NA
30186,13,NA
30186,14,NA
30186,15,NA
30186,16,NA
30186,17,NA
30186,99,NA
30187,1,NA
30187,2,NA
30187,3,NA
30187,4,NA
30187,5,NA
30187,6,NA
30187,7,NA
30187,8,NA
30187,9,NA
30187,10,NA
30187,11,NA
30187,12,NA
30187,13,NA
30187,14,NA
30187,15,NA
30187,16,NA
30187,17,NA
30187,99,NA
30188,1,NA
30188,2,NA
30188,3,NA
30188,4,NA
30188,5,NA
30188,6,NA
30188,7,NA
30188,8,NA
30188,9,NA
30188,10,NA
30188,11,NA
30188,12,NA
30188,13,NA
30188,14,NA
30188,15,NA
30188,16,NA
30188,17,NA
30188,99,NA
30189,1,NA
30189,2,NA
30189,3,NA
30189,4,NA
30189,5,NA
30189,6,NA
30189,7,NA
30189,8,NA
30189,9,NA
30189,10,NA
30189,11,NA
30189,12,NA
30189,13,NA
30189,14,NA
30189,15,NA
30189,16,NA
30189,17,NA
30189,99,NA
30190,1,NA
30190,2,NA
30190,3,NA
30190,4,NA
30190,5,NA
30190,6,NA
30190,7,NA
30190,8,NA
30190,9,NA
30190,10,NA
30190,11,NA
30190,12,NA
30190,13,NA
30190,14,NA
30190,15,NA
30190,16,NA
30190,17,NA
30190,99,NA
30191,1,NSS
30191,2,NSS
30191,3,NSS
30191,4,NSS
30191,5,NSS
30191,6,NSS
30191,7,NSS
30191,8,NSS
30191,9,NSS
30191,10,NSS
30191,11,NSS
30191,12,NSS
30191,13,NSS
30191,14,NSS
30191,15,NSS
30191,16,NSS
30191,17,NSS
30191,99,NSS
30192,1,NA
30192,2,NA
30192,3,NA
30192,4,NA
30192,5,NA
30192,6,NA
30192,7,NA
30192,8,NA
30192,9,NA
30192,10,NA
30192,11,NA
30192,12,NA
30192,13,NA
30192,14,NA
30192,15,NA
30192,16,NA
30192,17,NA
30192,99,NA
30193,1,NA
30193,2,NA
30193,3,NA
30193,4,NA
30193,5,NA
30193,6,NA
30193,7,NA
30193,8,NA
30193,9,NA
30193,10,NA
30193,11,NA
30193,12,NA
30193,13,NA
30193,14,NA
30193,15,NA
30193,16,NA
30193,17,NA
30193,99,NA
30194,1,NA
30194,2,NA
30194,3,NA
30194,4,NA
30194,5,NA
30194,6,NA
30194,7,NA
30194,8,NA
30194,9,NA
30194,10,NA
30194,11,NA
30194,12,NA
30194,13,NA
30194,14,NA
30194,15,NA
30194,16,NA
30194,17,NA
30194,99,NA
30195,1,NA
30195,2,NA
30195,3,NA
30195,4,NA
30195,5,NA
30195,6,NA
30195,7,NA
30195,8,NA
30195,9,NA
30195,10,NA
30195,11,NA
30195,12,NA
30195,13,NA
30195,14,NA
30195,15,NA
30195,16,NA
30195,17,NA
30195,99,NA
30196,1,NA
30196,2,NA
30196,3,NA
30196,4,NA
30196,5,NA
30196,6,NA
30196,7,NA
30196,8,NA
30196,9,NA
30196,10,NA
30196,11,NA
30196,12,NA
30196,13,NA
30196,14,NA
30196,15,NA
30196,16,NA
30196,17,NA
30196,99,NA
30197,1,NA
30197,2,NA
30197,3,NA
30197,4,NA
30197,5,NA
30197,6,NA
30197,7,NA
30197,8,NA
30197,9,NA
30197,10,NA
30197,11,NA
30197,12,NA
30197,13,NA
30197,14,NA
30197,15,NA
30197,16,NA
30197,17,NA
30197,99,NA
30198,1,NA
30198,2,NA
30198,3,NA
30198,4,NA
